Pair,Momentum_Score,Rank,RSI_15,Volume_Ratio_15,Price_Change_15,RSI_30,Volume_Ratio_30,Price_Change_30,RSI_60,Volume_Ratio_60,Price_Change_60,RSI_240,Volume_Ratio_240,Price_Change_240,RSI_1D,Volume_Ratio_1D,Price_Change_1D
PIPPIN/USDT,0.5570073479375308,34,49.90701636908682,1.6612838563072931,0.6845052893590478,49.89994509935552,1.0718388824735956,0.12376237623761871,50.54835333540845,1.0175085188019641,4.454486765655259,44.462457286826115,0.2938775270022062,-2.705953096812983,44.38382000256342,0.6000813828217312,-19.140429785107447
MKR/USDT,0.5546790901839099,35,52.35419324705839,1.844759273052849,1.2122711528946066,44.30840033141489,1.10706226638173,-1.5452751167380798,32.87051669095041,1.2724406627599931,-4.531242708479169,37.23110380335807,0.8048908002145326,-10.485776805251637,50.84697857040239,1.0492940552383225,1.3926748277741938
SUN/USDT,0.5546700737898231,36,49.687927990367264,0.30044575252652583,1.330092189148292,54.40490294417788,0.6142715910829332,-4.951815522285317,60.49703334214729,1.4140723843858467,9.080584633616436,74.50013645646514,9.308921375432874,10.212532428656957,82.53291356903821,3.1164732273466633,23.924625651954457
FIO/USDT,0.5537436867803163,37,58.268896424486776,1.1886801071171533,0.35231943628890794,53.241948800167364,0.7418224296089736,0.70671378091874,44.26598239452031,0.8636322669670194,0.7665094339622739,40.989998518078835,0.46034376024805634,-5.524861878453043,52.327969745455114,0.8278833246588919,8.853503184713391
YFI/USDT,0.5530001474499233,38,45.077550222286014,2.3176860303459272,-0.7137628111273793,40.91172052387973,1.7634202761037692,-1.6319129646418857,40.239485921301096,1.5937680611972296,0.3514613392526822,39.913457453423334,0.7533652174708909,-3.624089536329721,44.50227856929001,0.7059315393552846,-5.0245098039215685
API3/USDT,0.5515258683362869,39,46.21497089901074,4.1127672653892,-0.540102619497705,41.1408295737204,1.9704034921733158,-2.307692307692304,40.324754905001825,1.3705443042575192,0.6009287080032875,40.92540698242389,0.31002067990632254,-4.001042616968585,50.28519477486124,0.48353830405080916,5.651176133103842
METIS/USDT,0.5506262855787629,40,44.522383678985705,3.2997040874513175,-1.4125956444967538,40.901913738024916,2.0094349090122283,-2.161214953271034,40.42437648449759,1.968149260763417,0.7215874924834697,39.70249318991562,0.8926715959650839,-5.95171252105558,46.25279315136633,0.7205754480831948,-2.7858386535113198
BTC/USDT,0.5503279119302232,41,49.43104985884965,1.304860345891423,0.28221251888941573,44.06027124302513,0.9682661962132487,-0.46992497095732033,43.40639658550025,1.5245847936075059,-0.01707171649739832,45.81001291715496,0.7467479663066747,-0.4150276205703507,57.21638680653853,0.7606578647711802,1.4996654572544068
KOMA/USDT,0.549255043490857,42,54.82871697550703,0.7011726529058308,0.30342436064152845,51.44070289401127,0.9858894926250564,1.2691466083151075,44.33151951228258,0.9593966532106022,1.3578624616732424,41.44342729502058,0.9191277235097236,-6.163828061638283,52.348765428920736,0.28687559491682224,5.277525022747959
RSR/USDT,0.548369858272885,43,43.92393281748848,1.4881607778669486,-0.4750593824228041,41.88351660845397,1.136639327060689,-1.4352941176470655,41.911651859732295,1.4050544465669146,1.4408524034386645,41.44371867656478,0.6122082682752734,-5.653153153153161,50.05981060662698,0.6863174496598908,2.8595974472262986
STRK/USDT,0.5478420062328303,44,47.10196060303603,1.8552272281279563,-0.3924646781789642,42.4739324511757,1.5008623034868347,-2.384615384615378,39.758333347385154,1.6207018462277942,0.0,39.95884118636811,0.9212494818897659,-5.156950672645732,45.93288961958063,1.1776219726000088,-7.507288629737592
ENS/USDT,0.547551473204633,45,50.61881863328033,0.8524428979615427,0.4742499824351788,48.00237044655134,1.2528320994875717,-0.8584582366990935,43.972628748382846,1.0146276423113822,1.362880101950517,43.54315314320318,0.6673381244418528,-5.203365129835722,62.74383196266552,1.4712829396944576,30.892302066191252
ALPHA/USDT,0.5465671442594864,46,52.22789394503122,1.139387149413853,0.41608876560332375,51.11821808633905,0.8279813272282688,0.8339124391938868,46.98418896332366,0.8808753506783441,2.4717514124293753,39.456302030935475,0.48343271577535674,-6.931964056482666,43.22506119979162,0.23141405061866932,6.227106227106227
GRT/USDT,0.5452268666579339,47,48.678987708522286,2.21078846851401,-0.1372279945108814,43.755238215956304,1.1593554417335594,-1.16414435389989,40.73371218797928,1.184353060012875,0.33487639121442625,41.33048653571272,0.5599734598550382,-4.276315789473683,51.2072848775088,0.8274825287851526,5.061333883104832
FLOW/USDT,0.5450621707127012,48,45.42411178004983,1.7922569552660945,-0.6371049949031606,39.81434236064108,1.8129877009529496,-1.6645649432534664,37.55717785218275,1.7768017779895104,-0.25581990278843714,37.029825702322796,0.9776407001126926,-7.299096528768414,48.230430828839204,0.9063859553412629,4.896421845574402
VINE/USDT,0.5447555440553192,49,57.502972895328206,0.49058939104831034,4.91322792132666,51.22507486360519,0.41323628362536097,-3.043044469783349,48.15800954432605,0.6160986380350076,-7.997025620225787,59.768003216643415,1.8083815295509684,110.1127064999228,88.19369595060684,6.825902373773101,258.8065194532072
GMX/USDT,0.5441879958647509,50,49.92103302451538,1.5801195819575495,0.3022318660880324,43.23842362989302,1.3401483534987515,-2.0656779661016924,39.167331777521774,1.9239901597490408,-1.2210944058612543,40.62626477670204,0.5300316331799614,-2.8011414839291158,44.46400531110146,0.3567740326176711,10.746983828185165
SUSHI/USDT,0.5441198541574098,51,49.624382885328565,1.992860296936065,-0.011719207781552677,45.4443670081766,1.1745862127018298,-1.1130434782608758,42.86714801056016,1.4063886682107982,0.83944194845117,39.86288034762385,0.33627978604810915,-6.959746918293877,54.28107620342701,1.033110969069861,18.73868857023527
SUPER/USDT,0.5440586391195817,52,48.8277371570521,1.1365093830625423,0.0,45.84514646171488,0.8238842190401208,-0.23665838362324007,46.05752498141671,0.9429913391553856,0.98215355132351,51.59005237325529,0.8768446284015433,2.7794709252712337,60.25511704825809,0.8420145202160015,10.165947994250619
1INCH/USDT,0.5430441319269775,53,49.50121800879158,1.3965566244108198,-0.5147058823529457,46.35396848949468,1.4117881461406963,-1.1330409356725115,44.33001089013193,1.5500300089299246,1.729973674313649,39.167986793875606,0.32603789833402486,-5.054405054405044,49.272180210240755,0.583687638838078,15.148936170212776
ALICE/USDT,0.5428496535863402,54,44.358408944939264,1.7034022939632265,-0.6653523903400641,40.198889626930324,1.41516402222259,-2.4915336236090897,38.505616347048374,1.769117026512709,0.07453416149067502,40.150325359048196,0.7296123016584543,-4.3003088619624625,42.81103589900088,0.8619146454040642,-10.069211877651266
MINA/USDT,0.5424790946982937,55,47.16458031226263,2.778868602009343,-0.34414945919371004,41.58355806541809,1.6331963005974404,-1.6496846191169403,38.413116096284625,1.4657780711529995,-0.29513034923758835,37.58098458369364,0.5229461468706241,-6.15740740740741,48.541969442486156,0.7109598021915624,5.627931214174051
NEO/USDT,0.5423728890079305,56,44.20941380977779,1.4386386771657584,-1.0519801980198096,41.40934190636138,0.990248939609185,-1.1437403400309096,42.28660465660092,1.2359347321268654,1.0745891276864667,41.34606619355687,1.174953779036634,-4.934601664684897,48.67564148204447,0.8566923241042245,2.896218825422361
SONIC/USDT,0.5417471616375517,57,59.981586153784264,0.8218356336872925,2.4390243902439046,50.91222888263068,0.8711190389239164,-0.9854327335047115,44.12991449509241,1.1476104306105117,-0.3879310344827637,38.961204906837885,0.7324135532167976,-8.111332007952287,48.172849405561934,0.6424515346399108,2.528837622005329
LISTA/USDT,0.5410018881319663,58,54.0085079908386,0.3692841755547124,3.1792854801704498,50.533114002632885,0.21860929357090197,-2.779493514515118,50.031147745529005,0.45015045746567217,2.842208428618112,54.50307092567779,0.9054563730025004,12.67000715819615,67.67388202685476,0.9498471249501467,32.1998320738875
SLERF/USDT,0.5404112878009434,59,51.4536812071147,1.7002084739105476,0.53150116670987,46.099767695548714,0.8107536170524353,-0.8058326937835835,41.69340822956098,0.9335085270911607,0.4403574666493888,40.33107860019456,0.1726902438782784,-2.673192771084346,49.0408776064681,0.32736658784023726,3.8569706709521814
VTHO/USDT,0.5400163732151829,60,48.259152660249136,1.7680859785194651,-0.14999999999999822,44.163570909061846,1.2969042173670313,-0.6961710591745461,41.78716394861065,1.154631172480689,0.9095502779181517,39.7517566779526,0.7569214440101861,-5.801886792452823,44.573652171930796,0.9076781029677211,-4.768717215069138
ZIL/USDT,0.5389975245052867,61,45.51382318851576,1.5484561506165078,-0.8510638297872288,40.93549124246038,1.2424986803729579,-1.6047297297297232,39.8483679702291,1.497892801938672,0.7785467128027664,38.21196683121319,0.9053497918385617,-5.284552845528451,44.201544883616506,0.9082122337939761,-2.673350041771087
